category,fiscal_month,amount
excess_of_receipts_over_disbursements,1,-127.6
opening_balance,1,108.9
tran,1,0.0
closing_balance,1,-18.7
excess_of_receipts_over_disbursements,2,157.0
opening_balance,2,-18.7
tran,2,0.0
closing_balance,2,138.3
excess_of_receipts_over_disbursements,3,50.9
opening_balance,3,138.3
tran,3,0.0
closing_balance,3,189.2
excess_of_receipts_over_disbursements,4,-76.5
opening_balance,4,189.2
tran,4,0.0
closing_balance,4,112.7
excess_of_receipts_over_disbursements,5,4.5
opening_balance,5,112.7
tran,5,0.0
closing_balance,5,117.2
excess_of_receipts_over_disbursements,6,-44.6
opening_balance,6,117.2
tran,6,173.0
closing_balance,6,245.7
excess_of_receipts_over_disbursements,7,75.9
opening_balance,7,245.7
tran,7,0.0
closing_balance,7,321.5
excess_of_receipts_over_disbursements,8,298.7
opening_balance,8,321.5
tran,8,0.0
closing_balance,8,620.2
excess_of_receipts_over_disbursements,9,-302.7
opening_balance,9,620.2
tran,9,0.0
closing_balance,9,317.5
excess_of_receipts_over_disbursements,10,87.4
opening_balance,10,317.5
tran,10,0.0
closing_balance,10,405.0
excess_of_receipts_over_disbursements,11,94.1
opening_balance,11,405.0
tran,11,-173.0
closing_balance,11,326.1
excess_of_receipts_over_disbursements,12,-45.4
opening_balance,12,326.1
tran,12,0.0
closing_balance,12,280.7
